date,product_id,supplier_id,warehouse_id,region,demand,inventory_level,units_sold,units_ordered,lead_time_actual,defect_rate,shipping_cost,stockout,category,unit_cost,lead_time_days,reorder_point,safety_stock,reliability_score,revenue,stockout_cost,holding_cost,day_of_week,month,quarter,year,is_weekend,late_delivery
2023-06-20,P013,S07,WH5,Central,160,0,0,297,9,0.0026,19.08,1,Automotive,236.05,6,144,28,0.81,0.0,56652.0,0.0,1,6,2,2023,0,1
2023-06-21,P013,S07,WH5,Central,175,0,0,275,29,0.136,143.34,1,Automotive,236.05,6,144,28,0.81,0.0,61963.125,0.0,2,6,2,2023,0,1
2023-06-22,P013,S07,WH5,West,157,229,157,296,2,0.0666,145.75,0,Automotive,236.05,6,144,28,0.81,37059.85,0.0,10.811090000000002,3,6,2,2023,0,0
2023-06-23,P013,S07,WH5,West,175,54,54,240,8,0.1409,116.41,1,Automotive,236.05,6,144,28,0.81,12746.7,42843.075000000004,2.5493400000000004,4,6,2,2023,0,1
2023-06-24,P013,S07,WH5,Central,199,0,0,142,3,0.0671,38.65,1,Automotive,236.05,6,144,28,0.81,0.0,70460.925,0.0,5,6,2,2023,1,0
2023-06-25,P013,S07,WH5,West,144,0,0,284,10,0.072,44.05,1,Automotive,236.05,6,144,28,0.81,0.0,50986.8,0.0,6,6,2,2023,1,1
2023-06-26,P013,S07,WH5,South,159,0,0,122,25,0.0705,10.0,1,Automotive,236.05,6,144,28,0.81,0.0,56297.925,0.0,0,6,2,2023,0,1
2023-06-27,P013,S07,WH5,East,192,0,0,139,34,0.0687,130.47,1,Automotive,236.05,6,144,28,0.81,0.0,67982.40000000001,0.0,1,6,2,2023,0,1
2023-06-28,P013,S07,WH5,West,166,194,166,220,7,0.0455,92.4,0,Automotive,236.05,6,144,28,0.81,39184.3,0.0,9.158740000000002,2,6,2,2023,0,1
2023-06-29,P013,S07,WH5,South,149,45,45,62,31,0.0171,103.3,1,Automotive,236.05,6,144,28,0.81,10622.25,36823.8,2.12445,3,6,2,2023,0,1
2023-06-30,P013,S07,WH5,West,138,0,0,159,25,0.0343,143.69,1,Automotive,236.05,6,144,28,0.81,0.0,48862.350000000006,0.0,4,6,2,2023,0,1
2023-07-01,P013,S07,WH5,North,162,0,0,216,18,0.0038,11.4,1,Automotive,236.05,6,144,28,0.81,0.0,57360.149999999994,0.0,5,7,3,2023,1,1
2023-07-02,P013,S07,WH5,East,174,0,0,171,23,0.1234,62.97,1,Automotive,236.05,6,144,28,0.81,0.0,61609.05,0.0,6,7,3,2023,1,1
2023-07-03,P013,S07,WH5,Central,190,0,0,236,27,0.02,112.27,1,Automotive,236.05,6,144,28,0.81,0.0,67274.25,0.0,0,7,3,2023,0,1
2023-07-04,P013,S07,WH5,East,196,185,185,6,19,0.0032,144.95,1,Automotive,236.05,6,144,28,0.81,43669.25,3894.8250000000003,8.73385,1,7,3,2023,0,1
2023-07-05,P013,S07,WH5,West,163,22,22,195,27,0.0148,51.92,1,Automotive,236.05,6,144,28,0.81,5193.1,49924.575000000004,1.03862,2,7,3,2023,0,1
2023-07-06,P013,S07,WH5,East,181,0,0,109,11,0.0235,148.55,1,Automotive,236.05,6,144,28,0.81,0.0,64087.575000000004,0.0,3,7,3,2023,0,1
2023-07-07,P013,S07,WH5,Central,177,0,0,40,9,0.0074,86.62,1,Automotive,236.05,6,144,28,0.81,0.0,62671.274999999994,0.0,4,7,3,2023,0,1
2023-07-08,P013,S07,WH5,South,169,0,0,81,21,0.1216,132.64,1,Automotive,236.05,6,144,28,0.81,0.0,59838.675,0.0,5,7,3,2023,1,1
2023-07-09,P013,S07,WH5,South,205,0,0,261,20,0.0454,103.57,1,Automotive,236.05,6,144,28,0.81,0.0,72585.375,0.0,6,7,3,2023,1,1
2023-07-10,P013,S07,WH5,West,93,197,93,176,33,0.0122,13.89,0,Automotive,236.05,6,144,28,0.81,21952.65,0.0,9.300370000000001,0,7,3,2023,0,1
2023-07-11,P013,S07,WH5,West,123,74,74,275,11,0.0424,103.44,1,Automotive,236.05,6,144,28,0.81,17467.7,17349.675000000003,3.4935400000000003,1,7,3,2023,0,1
2023-07-12,P013,S07,WH5,South,161,0,0,131,20,0.0154,98.69,1,Automotive,236.05,6,144,28,0.81,0.0,57006.075000000004,0.0,2,7,3,2023,0,1
2023-07-13,P013,S07,WH5,East,178,0,0,117,12,0.0114,103.21,1,Automotive,236.05,6,144,28,0.81,0.0,63025.350000000006,0.0,3,7,3,2023,0,1
2023-07-14,P013,S07,WH5,East,212,0,0,40,26,0.2226,135.72,1,Automotive,236.05,6,144,28,0.81,0.0,75063.90000000001,0.0,4,7,3,2023,0,1
2023-07-15,P013,S07,WH5,North,167,0,0,79,25,0.0277,19.12,1,Automotive,236.05,6,144,28,0.81,0.0,59130.524999999994,0.0,5,7,3,2023,1,1
2023-07-16,P013,S07,WH5,South,177,179,177,8,14,0.0311,7.73,0,Automotive,236.05,6,144,28,0.81,41780.85,0.0,8.450590000000002,6,7,3,2023,1,1
2023-07-17,P013,S07,WH5,North,166,13,13,226,33,0.0103,88.05,1,Automotive,236.05,6,144,28,0.81,3068.65,54173.475000000006,0.61373,0,7,3,2023,0,1
2023-07-18,P013,S07,WH5,North,188,0,0,299,21,0.0482,15.74,1,Automotive,236.05,6,144,28,0.81,0.0,66566.1,0.0,1,7,3,2023,0,1
2023-07-19,P013,S07,WH5,Central,149,0,0,257,22,0.0112,109.22,1,Automotive,236.05,6,144,28,0.81,0.0,52757.175,0.0,2,7,3,2023,0,1
2023-07-20,P013,S07,WH5,North,164,0,0,18,26,0.0261,42.78,1,Automotive,236.05,6,144,28,0.81,0.0,58068.3,0.0,3,7,3,2023,0,1
2023-07-21,P013,S07,WH5,Central,136,0,0,246,31,0.0095,54.91,1,Automotive,236.05,6,144,28,0.81,0.0,48154.200000000004,0.0,4,7,3,2023,0,1
2023-07-22,P013,S07,WH5,Central,151,225,151,124,12,0.0128,82.83,0,Automotive,236.05,6,144,28,0.81,35643.55,0.0,10.622250000000001,5,7,3,2023,1,1
2023-07-23,P013,S07,WH5,North,139,86,86,247,34,0.0051,96.95,1,Automotive,236.05,6,144,28,0.81,20300.3,18765.975000000002,4.06006,6,7,3,2023,1,1
2023-07-24,P013,S07,WH5,North,151,0,0,38,11,0.106,91.26,1,Automotive,236.05,6,144,28,0.81,0.0,53465.325000000004,0.0,0,7,3,2023,0,1
2023-07-25,P013,S07,WH5,West,159,0,0,48,13,0.026,10.5,1,Automotive,236.05,6,144,28,0.81,0.0,56297.925,0.0,1,7,3,2023,0,1
2023-07-26,P013,S07,WH5,East,171,0,0,83,11,0.0638,61.37,1,Automotive,236.05,6,144,28,0.81,0.0,60546.825000000004,0.0,2,7,3,2023,0,1
2023-07-27,P013,S07,WH5,East,211,0,0,134,1,0.0417,27.25,1,Automotive,236.05,6,144,28,0.81,0.0,74709.82500000001,0.0,3,7,3,2023,0,0
2023-07-28,P013,S07,WH5,South,188,206,188,145,18,0.0492,84.18,0,Automotive,236.05,6,144,28,0.81,44377.4,0.0,9.72526,4,7,3,2023,0,1
2023-07-29,P013,S07,WH5,South,175,31,31,54,3,0.1062,48.81,1,Automotive,236.05,6,144,28,0.81,7317.55,50986.8,1.46351,5,7,3,2023,1,0
2023-07-30,P013,S07,WH5,West,117,0,0,128,24,0.0142,35.04,1,Automotive,236.05,6,144,28,0.81,0.0,41426.775,0.0,6,7,3,2023,1,1
2023-07-31,P013,S07,WH5,North,139,0,0,282,15,0.0696,17.8,1,Automotive,236.05,6,144,28,0.81,0.0,49216.425,0.0,0,7,3,2023,0,1
2023-08-01,P013,S07,WH5,West,164,0,0,251,18,0.0214,115.49,1,Automotive,236.05,6,144,28,0.81,0.0,58068.3,0.0,1,8,3,2023,0,1
2023-08-02,P013,S07,WH5,Central,191,0,0,144,13,0.0426,100.06,1,Automotive,236.05,6,144,28,0.81,0.0,67628.32500000001,0.0,2,8,3,2023,0,1
2023-08-03,P013,S07,WH5,East,157,0,0,104,30,0.0063,102.89,1,Automotive,236.05,6,144,28,0.81,0.0,55589.774999999994,0.0,3,8,3,2023,0,1
2023-08-04,P013,S07,WH5,North,173,90,90,34,33,0.1343,88.36,1,Automotive,236.05,6,144,28,0.81,21244.5,29388.225000000002,4.2489,4,8,3,2023,0,1
2023-08-05,P013,S07,WH5,Central,130,0,0,244,8,0.0178,103.03,1,Automotive,236.05,6,144,28,0.81,0.0,46029.75,0.0,5,8,3,2023,1,1
2023-08-06,P013,S07,WH5,Central,140,0,0,155,21,0.044,60.42,1,Automotive,236.05,6,144,28,0.81,0.0,49570.5,0.0,6,8,3,2023,1,1
2023-08-07,P013,S07,WH5,North,155,0,0,156,9,0.023,22.32,1,Automotive,236.05,6,144,28,0.81,0.0,54881.625,0.0,0,8,3,2023,0,1
2023-08-08,P013,S07,WH5,Central,112,0,0,258,24,0.0673,33.36,1,Automotive,236.05,6,144,28,0.81,0.0,39656.4,0.0,1,8,3,2023,0,1
2023-08-09,P013,S07,WH5,Central,175,0,0,190,20,0.0717,22.81,1,Automotive,236.05,6,144,28,0.81,0.0,61963.125,0.0,2,8,3,2023,0,1
2023-08-10,P013,S07,WH5,Central,183,195,183,158,25,0.0101,41.87,0,Automotive,236.05,6,144,28,0.81,43197.15,0.0,9.20595,3,8,3,2023,0,1
2023-08-11,P013,S07,WH5,East,177,18,18,213,22,0.02,87.78,1,Automotive,236.05,6,144,28,0.81,4248.900000000001,56297.925,0.8497800000000002,4,8,3,2023,0,1
2023-08-12,P013,S07,WH5,Central,120,0,0,30,2,0.0166,38.06,1,Automotive,236.05,6,144,28,0.81,0.0,42489.0,0.0,5,8,3,2023,1,0
2023-08-13,P013,S07,WH5,West,156,0,0,281,34,0.1239,142.73,1,Automotive,236.05,6,144,28,0.81,0.0,55235.700000000004,0.0,6,8,3,2023,1,1
2023-08-14,P013,S07,WH5,Central,139,0,0,39,28,0.009,21.4,1,Automotive,236.05,6,144,28,0.81,0.0,49216.425,0.0,0,8,3,2023,0,1
2023-08-15,P013,S07,WH5,East,143,0,0,42,14,0.0714,94.67,1,Automotive,236.05,6,144,28,0.81,0.0,50632.725000000006,0.0,1,8,3,2023,0,1
2023-08-16,P013,S07,WH5,West,94,0,0,269,21,0.0297,68.01,1,Automotive,236.05,6,144,28,0.81,0.0,33283.05,0.0,2,8,3,2023,0,1
2023-08-17,P013,S07,WH5,East,175,191,175,53,14,0.0441,74.72,0,Automotive,236.05,6,144,28,0.81,41308.75,0.0,9.01711,3,8,3,2023,0,1
2023-08-18,P013,S07,WH5,Central,187,4,4,74,26,0.0689,41.82,1,Automotive,236.05,6,144,28,0.81,944.2,64795.725000000006,0.18884,4,8,3,2023,0,1
2023-08-19,P013,S07,WH5,South,99,0,0,83,29,0.0042,87.8,1,Automotive,236.05,6,144,28,0.81,0.0,35053.425,0.0,5,8,3,2023,1,1
2023-08-20,P013,S07,WH5,Central,130,0,0,261,24,0.0482,104.81,1,Automotive,236.05,6,144,28,0.81,0.0,46029.75,0.0,6,8,3,2023,1,1
2023-08-21,P013,S07,WH5,East,166,0,0,178,8,0.0355,139.65,1,Automotive,236.05,6,144,28,0.81,0.0,58776.450000000004,0.0,0,8,3,2023,0,1
2023-08-22,P013,S07,WH5,West,154,0,0,175,14,0.0966,41.63,1,Automotive,236.05,6,144,28,0.81,0.0,54527.55,0.0,1,8,3,2023,0,1
2023-08-23,P013,S07,WH5,East,156,0,0,138,19,0.0766,93.09,1,Automotive,236.05,6,144,28,0.81,0.0,55235.700000000004,0.0,2,8,3,2023,0,1
2023-08-24,P013,S07,WH5,East,144,155,144,294,10,0.0423,96.61,0,Automotive,236.05,6,144,28,0.81,33991.200000000004,0.0,7.317550000000001,3,8,3,2023,0,1
2023-08-25,P013,S07,WH5,North,603,0,0,81,32,0.0924,85.69,1,Automotive,236.05,6,144,28,0.81,0.0,213507.22499999998,0.0,4,8,3,2023,0,1
2023-08-26,P013,S07,WH5,North,126,0,0,232,19,0.07,101.68,1,Automotive,236.05,6,144,28,0.81,0.0,44613.450000000004,0.0,5,8,3,2023,1,1
2023-08-27,P013,S07,WH5,South,174,0,0,88,34,0.0921,51.33,1,Automotive,236.05,6,144,28,0.81,0.0,61609.05,0.0,6,8,3,2023,1,1
2023-08-28,P013,S07,WH5,West,156,96,96,160,12,0.033,68.93,1,Automotive,236.05,6,144,28,0.81,22660.800000000003,21244.5,4.532160000000001,0,8,3,2023,0,1
2023-08-29,P013,S07,WH5,Central,153,0,0,85,16,0.0037,47.84,1,Automotive,236.05,6,144,28,0.81,0.0,54173.475000000006,0.0,1,8,3,2023,0,1
2023-08-30,P013,S07,WH5,Central,197,0,0,149,7,0.0082,140.24,1,Automotive,236.05,6,144,28,0.81,0.0,69752.77500000001,0.0,2,8,3,2023,0,1
2023-08-31,P013,S07,WH5,West,157,0,0,60,11,0.04,37.25,1,Automotive,236.05,6,144,28,0.81,0.0,55589.774999999994,0.0,3,8,3,2023,0,1
2023-09-01,P013,S07,WH5,Central,156,0,0,149,16,0.1285,6.16,1,Automotive,236.05,6,144,28,0.81,0.0,55235.700000000004,0.0,4,9,3,2023,0,1
2023-09-02,P013,S07,WH5,East,144,0,0,179,12,0.0218,93.14,1,Automotive,236.05,6,144,28,0.81,0.0,50986.8,0.0,5,9,3,2023,1,1
2023-09-03,P013,S07,WH5,Central,146,143,143,117,31,0.2169,34.36,1,Automotive,236.05,6,144,28,0.81,33755.15,1062.2250000000001,6.751030000000001,6,9,3,2023,1,1
2023-09-04,P013,S07,WH5,South,192,0,0,24,34,0.068,97.14,1,Automotive,236.05,6,144,28,0.81,0.0,67982.40000000001,0.0,0,9,3,2023,0,1
2023-09-05,P013,S07,WH5,North,187,0,0,180,9,0.0414,15.6,1,Automotive,236.05,6,144,28,0.81,0.0,66212.025,0.0,1,9,3,2023,0,1
2023-09-06,P013,S07,WH5,Central,151,0,0,133,30,0.0072,16.22,1,Automotive,236.05,6,144,28,0.81,0.0,53465.325000000004,0.0,2,9,3,2023,0,1
2023-09-07,P013,S07,WH5,East,206,0,0,263,5,0.0574,117.46,1,Automotive,236.05,6,144,28,0.81,0.0,72939.45000000001,0.0,3,9,3,2023,0,0
2023-09-08,P013,S07,WH5,North,473,0,0,91,7,0.0006,11.57,1,Automotive,236.05,6,144,28,0.81,0.0,167477.475,0.0,4,9,3,2023,0,1
2023-09-09,P013,S07,WH5,East,167,0,0,231,10,0.0317,65.55,1,Automotive,236.05,6,144,28,0.81,0.0,59130.524999999994,0.0,5,9,3,2023,1,1
2023-09-10,P013,S07,WH5,West,164,0,0,68,25,0.0093,37.97,1,Automotive,236.05,6,144,28,0.81,0.0,58068.3,0.0,6,9,3,2023,1,1
2023-09-11,P013,S07,WH5,North,138,0,0,78,34,0.0379,24.87,1,Automotive,236.05,6,144,28,0.81,0.0,48862.350000000006,0.0,0,9,3,2023,0,1
2023-09-12,P013,S07,WH5,West,164,0,0,255,12,0.0842,48.8,1,Automotive,236.05,6,144,28,0.81,0.0,58068.3,0.0,1,9,3,2023,0,1
2023-09-13,P013,S07,WH5,West,136,165,136,234,12,0.0359,17.28,0,Automotive,236.05,6,144,28,0.81,32102.800000000003,0.0,7.78965,2,9,3,2023,0,1
2023-09-14,P013,S07,WH5,North,185,0,0,236,5,0.1267,107.84,1,Automotive,236.05,6,144,28,0.81,0.0,65503.875,0.0,3,9,3,2023,0,0
2023-09-15,P013,S07,WH5,North,160,0,0,179,23,0.0308,120.97,1,Automotive,236.05,6,144,28,0.81,0.0,56652.0,0.0,4,9,3,2023,0,1
2023-09-16,P013,S07,WH5,North,150,0,0,295,22,0.1336,103.17,1,Automotive,236.05,6,144,28,0.81,0.0,53111.25,0.0,5,9,3,2023,1,1
2023-09-17,P013,S07,WH5,North,149,0,0,203,6,0.0613,132.26,1,Automotive,236.05,6,144,28,0.81,0.0,52757.175,0.0,6,9,3,2023,1,0
2023-09-18,P013,S07,WH5,West,164,0,0,222,23,0.0093,133.3,1,Automotive,236.05,6,144,28,0.81,0.0,58068.3,0.0,0,9,3,2023,0,1
2023-09-19,P013,S07,WH5,West,103,0,0,164,29,0.0321,18.42,1,Automotive,236.05,6,144,28,0.81,0.0,36469.725000000006,0.0,1,9,3,2023,0,1
2023-09-20,P013,S07,WH5,North,171,83,83,139,15,0.0267,72.03,1,Automotive,236.05,6,144,28,0.81,19592.15,31158.600000000002,3.9184300000000003,2,9,3,2023,0,1
2023-09-21,P013,S07,WH5,East,147,0,0,247,9,0.0375,23.75,1,Automotive,236.05,6,144,28,0.81,0.0,52049.024999999994,0.0,3,9,3,2023,0,1
2023-09-22,P013,S07,WH5,West,130,0,0,68,14,0.0443,137.31,1,Automotive,236.05,6,144,28,0.81,0.0,46029.75,0.0,4,9,3,2023,0,1
2023-09-23,P013,S07,WH5,East,138,0,0,40,10,0.0015,49.71,1,Automotive,236.05,6,144,28,0.81,0.0,48862.350000000006,0.0,5,9,3,2023,1,1
2023-09-24,P013,S07,WH5,Central,161,0,0,192,23,0.1241,78.92,1,Automotive,236.05,6,144,28,0.81,0.0,57006.075000000004,0.0,6,9,3,2023,1,1
2023-09-25,P013,S07,WH5,South,137,0,0,27,28,0.0998,144.14,1,Automotive,236.05,6,144,28,0.81,0.0,48508.275,0.0,0,9,3,2023,0,1
2023-09-26,P013,S07,WH5,West,144,226,144,89,34,0.0173,33.18,0,Automotive,236.05,6,144,28,0.81,33991.200000000004,0.0,10.66946,1,9,3,2023,0,1
2023-09-27,P013,S07,WH5,Central,195,31,31,171,13,0.0127,115.33,1,Automotive,236.05,6,144,28,0.81,7317.55,58068.3,1.46351,2,9,3,2023,0,1
2023-09-28,P013,S07,WH5,North,133,0,0,267,16,0.0977,14.45,1,Automotive,236.05,6,144,28,0.81,0.0,47091.975000000006,0.0,3,9,3,2023,0,1
2023-09-29,P013,S07,WH5,East,114,0,0,1,24,0.0218,85.87,1,Automotive,236.05,6,144,28,0.81,0.0,40364.55,0.0,4,9,3,2023,0,1
2023-09-30,P013,S07,WH5,Central,144,0,0,39,4,0.0292,31.63,1,Automotive,236.05,6,144,28,0.81,0.0,50986.8,0.0,5,9,3,2023,1,0
2023-10-01,P013,S07,WH5,West,133,0,0,13,6,0.0224,20.04,1,Automotive,236.05,6,144,28,0.81,0.0,47091.975000000006,0.0,6,10,4,2023,1,0
2023-10-02,P013,S07,WH5,North,181,0,0,125,28,0.0457,94.62,1,Automotive,236.05,6,144,28,0.81,0.0,64087.575000000004,0.0,0,10,4,2023,0,1
2023-10-03,P013,S07,WH5,Central,134,192,134,104,11,0.0604,123.79,0,Automotive,236.05,6,144,28,0.81,31630.7,0.0,9.064320000000002,1,10,4,2023,0,1
2023-10-04,P013,S07,WH5,Central,124,68,68,158,29,0.0007,116.57,1,Automotive,236.05,6,144,28,0.81,16051.400000000001,19828.2,3.2102800000000005,2,10,4,2023,0,1
2023-10-05,P013,S07,WH5,North,177,0,0,24,8,0.0594,136.83,1,Automotive,236.05,6,144,28,0.81,0.0,62671.274999999994,0.0,3,10,4,2023,0,1
2023-10-06,P013,S07,WH5,South,142,0,0,112,12,0.0507,133.12,1,Automotive,236.05,6,144,28,0.81,0.0,50278.649999999994,0.0,4,10,4,2023,0,1
2023-10-07,P013,S07,WH5,West,188,0,0,270,14,0.0466,16.87,1,Automotive,236.05,6,144,28,0.81,0.0,66566.1,0.0,5,10,4,2023,1,1
2023-10-08,P013,S07,WH5,South,141,0,0,172,34,0.0079,8.78,1,Automotive,236.05,6,144,28,0.81,0.0,49924.575000000004,0.0,6,10,4,2023,1,1
2023-10-09,P013,S07,WH5,South,110,0,0,267,16,0.0375,104.05,1,Automotive,236.05,6,144,28,0.81,0.0,38948.25,0.0,0,10,4,2023,0,1
2023-10-10,P013,S07,WH5,West,125,185,125,130,19,0.0001,52.69,0,Automotive,236.05,6,144,28,0.81,29506.25,0.0,8.73385,1,10,4,2023,0,1
2023-10-11,P013,S07,WH5,North,92,93,92,25,10,0.0288,80.19,0,Automotive,236.05,6,144,28,0.81,21716.600000000002,0.0,4.390530000000001,2,10,4,2023,0,1
2023-10-12,P013,S07,WH5,North,89,4,4,148,31,0.0356,124.08,1,Automotive,236.05,6,144,28,0.81,944.2,30096.375,0.18884,3,10,4,2023,0,1
2023-10-13,P013,S07,WH5,West,154,0,0,1,10,0.032,73.53,1,Automotive,236.05,6,144,28,0.81,0.0,54527.55,0.0,4,10,4,2023,0,1
2023-10-14,P013,S07,WH5,West,170,0,0,184,24,0.0118,46.69,1,Automotive,236.05,6,144,28,0.81,0.0,60192.75,0.0,5,10,4,2023,1,1
2023-10-15,P013,S07,WH5,South,182,0,0,28,8,0.1895,100.47,1,Automotive,236.05,6,144,28,0.81,0.0,64441.649999999994,0.0,6,10,4,2023,1,1
2023-10-16,P013,S07,WH5,North,159,0,0,188,10,0.0719,11.76,1,Automotive,236.05,6,144,28,0.81,0.0,56297.925,0.0,0,10,4,2023,0,1
2023-10-17,P013,S07,WH5,West,177,162,162,55,6,0.0054,94.19,1,Automotive,236.05,6,144,28,0.81,38240.1,5311.125,7.64802,1,10,4,2023,0,0
2023-10-18,P013,S07,WH5,East,142,20,20,49,18,0.1766,47.1,1,Automotive,236.05,6,144,28,0.81,4721.0,43197.15,0.9442,2,10,4,2023,0,1
2023-10-19,P013,S07,WH5,East,167,0,0,237,33,0.0632,40.93,1,Automotive,236.05,6,144,28,0.81,0.0,59130.524999999994,0.0,3,10,4,2023,0,1
2023-10-20,P013,S07,WH5,Central,109,0,0,119,26,0.0197,134.83,1,Automotive,236.05,6,144,28,0.81,0.0,38594.175,0.0,4,10,4,2023,0,1
2023-10-21,P013,S07,WH5,West,144,0,0,171,14,0.0419,25.76,1,Automotive,236.05,6,144,28,0.81,0.0,50986.8,0.0,5,10,4,2023,1,1
2023-10-22,P013,S07,WH5,South,183,0,0,168,26,0.0173,103.14,1,Automotive,236.05,6,144,28,0.81,0.0,64795.725000000006,0.0,6,10,4,2023,1,1
2023-10-23,P013,S07,WH5,South,142,0,0,34,32,0.0612,16.95,1,Automotive,236.05,6,144,28,0.81,0.0,50278.649999999994,0.0,0,10,4,2023,0,1
2023-10-24,P013,S07,WH5,East,150,125,125,181,3,0.0223,75.05,1,Automotive,236.05,6,144,28,0.81,29506.25,8851.875,5.90125,1,10,4,2023,0,0
2023-10-25,P013,S07,WH5,Central,185,0,0,193,28,0.02,111.14,1,Automotive,236.05,6,144,28,0.81,0.0,65503.875,0.0,2,10,4,2023,0,1
2023-10-26,P013,S07,WH5,North,164,0,0,40,12,0.0114,10.82,1,Automotive,236.05,6,144,28,0.81,0.0,58068.3,0.0,3,10,4,2023,0,1
2023-10-27,P013,S07,WH5,South,120,0,0,159,33,0.0333,123.07,1,Automotive,236.05,6,144,28,0.81,0.0,42489.0,0.0,4,10,4,2023,0,1
2023-10-28,P013,S07,WH5,North,181,0,0,27,32,0.0645,72.83,1,Automotive,236.05,6,144,28,0.81,0.0,64087.575000000004,0.0,5,10,4,2023,1,1
2023-10-29,P013,S07,WH5,North,186,0,0,276,11,0.1524,38.48,1,Automotive,236.05,6,144,28,0.81,0.0,65857.95000000001,0.0,6,10,4,2023,1,1
2023-10-30,P013,S07,WH5,West,133,156,133,113,32,0.0184,107.61,0,Automotive,236.05,6,144,28,0.81,31394.65,0.0,7.364760000000001,0,10,4,2023,0,1
2023-10-31,P013,S07,WH5,Central,188,0,0,122,2,0.1014,131.34,1,Automotive,236.05,6,144,28,0.81,0.0,66566.1,0.0,1,10,4,2023,0,0
2023-11-01,P013,S07,WH5,East,162,0,0,9,31,0.0207,26.3,1,Automotive,236.05,6,144,28,0.81,0.0,57360.149999999994,0.0,2,11,4,2023,0,1
2023-11-02,P013,S07,WH5,South,159,0,0,249,11,0.0758,122.04,1,Automotive,236.05,6,144,28,0.81,0.0,56297.925,0.0,3,11,4,2023,0,1
2023-11-03,P013,S07,WH5,South,120,0,0,129,34,0.0377,43.72,1,Automotive,236.05,6,144,28,0.81,0.0,42489.0,0.0,4,11,4,2023,0,1
2023-11-04,P013,S07,WH5,Central,179,0,0,197,15,0.0154,42.82,1,Automotive,236.05,6,144,28,0.81,0.0,63379.425,0.0,5,11,4,2023,1,1
2023-11-05,P013,S07,WH5,Central,173,175,173,43,26,0.032,9.14,0,Automotive,236.05,6,144,28,0.81,40836.65,0.0,8.261750000000001,6,11,4,2023,1,1
2023-11-06,P013,S07,WH5,East,177,0,0,157,27,0.1152,69.89,1,Automotive,236.05,6,144,28,0.81,0.0,62671.274999999994,0.0,0,11,4,2023,0,1
2023-11-07,P013,S07,WH5,South,173,0,0,42,15,0.015,136.09,1,Automotive,236.05,6,144,28,0.81,0.0,61254.975000000006,0.0,1,11,4,2023,0,1
2023-11-08,P013,S07,WH5,East,163,0,0,119,6,0.0766,72.56,1,Automotive,236.05,6,144,28,0.81,0.0,57714.225000000006,0.0,2,11,4,2023,0,0
2023-11-09,P013,S07,WH5,South,145,0,0,138,5,0.0252,145.16,1,Automotive,236.05,6,144,28,0.81,0.0,51340.875,0.0,3,11,4,2023,0,0
2023-11-10,P013,S07,WH5,North,186,0,0,298,22,0.1544,64.87,1,Automotive,236.05,6,144,28,0.81,0.0,65857.95000000001,0.0,4,11,4,2023,0,1
2023-11-11,P013,S07,WH5,South,112,219,112,296,4,0.0398,27.61,0,Automotive,236.05,6,144,28,0.81,26437.600000000002,0.0,10.33899,5,11,4,2023,1,0
2023-11-12,P013,S07,WH5,East,191,28,28,251,14,0.0292,115.25,1,Automotive,236.05,6,144,28,0.81,6609.400000000001,57714.225000000006,1.3218800000000002,6,11,4,2023,1,1
2023-11-13,P013,S07,WH5,Central,164,0,0,285,16,0.053,35.79,1,Automotive,236.05,6,144,28,0.81,0.0,58068.3,0.0,0,11,4,2023,0,1
2023-11-14,P013,S07,WH5,West,131,0,0,178,9,0.0074,74.57,1,Automotive,236.05,6,144,28,0.81,0.0,46383.825000000004,0.0,1,11,4,2023,0,1
2023-11-15,P013,S07,WH5,North,142,0,0,58,32,0.0021,23.46,1,Automotive,236.05,6,144,28,0.81,0.0,50278.649999999994,0.0,2,11,4,2023,0,1
2023-11-16,P013,S07,WH5,East,150,0,0,61,31,0.0934,36.08,1,Automotive,236.05,6,144,28,0.81,0.0,53111.25,0.0,3,11,4,2023,0,1
2023-11-17,P013,S07,WH5,South,196,0,0,29,11,0.0093,58.75,1,Automotive,236.05,6,144,28,0.81,0.0,69398.70000000001,0.0,4,11,4,2023,0,1
2023-11-18,P013,S07,WH5,Central,156,89,89,284,14,0.15,93.04,1,Automotive,236.05,6,144,28,0.81,21008.45,23723.025,4.20169,5,11,4,2023,1,1
2023-11-19,P013,S07,WH5,West,176,0,0,220,28,0.0129,105.88,1,Automotive,236.05,6,144,28,0.81,0.0,62317.200000000004,0.0,6,11,4,2023,1,1
2023-11-20,P013,S07,WH5,East,197,0,0,145,19,0.059,89.32,1,Automotive,236.05,6,144,28,0.81,0.0,69752.77500000001,0.0,0,11,4,2023,0,1
2023-11-21,P013,S07,WH5,North,174,0,0,268,28,0.0715,69.73,1,Automotive,236.05,6,144,28,0.81,0.0,61609.05,0.0,1,11,4,2023,0,1
2023-11-22,P013,S07,WH5,West,148,0,0,15,3,0.0281,28.22,1,Automotive,236.05,6,144,28,0.81,0.0,52403.100000000006,0.0,2,11,4,2023,0,0
2023-11-23,P013,S07,WH5,Central,158,0,0,109,2,0.0583,32.08,1,Automotive,236.05,6,144,28,0.81,0.0,55943.850000000006,0.0,3,11,4,2023,0,0
2023-11-24,P013,S07,WH5,West,138,98,98,92,32,0.0141,21.78,1,Automotive,236.05,6,144,28,0.81,23132.9,14163.0,4.626580000000001,4,11,4,2023,0,1
